"minHBint8","MATS3e","MATS3c","MATS3m","minHBint6","minHBint7","minHBint4","SpMax8_Bhp","MDEC.11","VR2_Dt","BIC5","minHBint3","maxdssC","nT6Ring","minssCH2","khs.aaN","SpMax3_Bhp","SpMin6_Bhi","SpMax3_Bhm","AATSC2m","MDEC.23","MDEC.22","MDEC.24","MATS2e","MATS2c","topoDiameter","ATSC8i","SaasC","minaaCH","SpMax2_Bhp","AATS8p","VE3_Dt","XLogP","SpMax4_Bhp","SpMax4_Bhm","minaaN","JGI10","MATS1i","VR2_Dze","SdO","SdssC","AATS7e","ETA_Epsilon_5","SsssCH","maxHsOH","GATS1s","GATS1e","GATS1c","GATS1m","MATS6c","ETA_BetaP_s","minssNH","nX","nS","AATS6i","nBase","minHBint10","GATS6i","MATS7m","GATS6s","SpMin8_Bhi","ATSC3s","ATSC3p","minHCsats","SdsCH","minssO","SpMin3_Bhi","nT10HeteroRing","AATS5i","BCUTp.1l","BCUTp.1h","BCUTw.1l","GATS3c","GATS3e","GATS3i","MLFER_BH","maxaasC","MATS6v","hmax","khs.aaaC","ETA_AlphaP","ATSC2s","ATSC2i","khs.aasC","nG","naaaC","GATS2s","GATS2m","GATS2e","ATSC1v","ATSC1e","MATS5c","SpMin2_Bhv","BCUTc.1l","BCUTc.1h","naaS","SpMax6_Bhm","AATSC8c","SpMAD_Dzs","GATS5s","MLFER_A","GATS5m","MATS4c","MATS4e","MATS4m","MATS4s","minaaaC","minwHBa","ATSC0p","ATSC0i","VE2_D","nHBint3","nHBint6","nHBint7","nHBint9","MDEN.33","FMF","minssssC","SRW5","nF9Ring","GATS4s","GATS4c","ATSC7s","ATSC7i","VC.4","VC.5","JGI2","JGI3","JGI6","JGI7","JGI4","JGI5","JGI8","JGI9","LipinskiFailures","C2SP3","GATS2p","ETA_Shape_P","MDEN.22","GATS7m","SsOH","khs.dsN","SHBint10","CrippenLogP","MPC10","SpMin1_Bhm","AATS0m","nAtomLAC","ATSC5v","MLFER_S","nsOm","naasN","nsssN","naasC","nHBAcc3","AMR","GATS6c","MATS5s","C1SP2","C1SP3","maxHBint2","maxHBint4","maxHBint5","maxHBint6","ATSC5m","ATSC5i","MATS8m","Kier3","MDEN.23","nHeteroRing","mindssC","AATSC6e","AATSC7c","MATS8e","ATS0m","GGI9","GGI8","GGI3","GGI2","ATSC4i","ATSC4p","SpMax1_Bhs","SpMax1_Bhp","hmin","C3SP2","VR1_Dzs","naaCH","minHBa","ALogp2","nssS","SaaO","SpMax2_Bhs","GATS8c","SpMax2_Bhm","GATS8p","GATS8s","n6HeteroRing","minHBint9","VE2_DzZ","mindO","TopoPSA","MDEO.11","SpMax5_Bhm","C3SP3","VE3_Dzp","nTG12HeteroRing","GATS5c","nF12HeteroRing","topoShape","VE1_Dt","maxHaaCH","nHBAcc","nsCl","WTPT.2","WTPT.3","MDEO.22","Class"
0,0.049,0.1199,0.0782,0,0,0,2.9193,0,20.9868,0.8389,0,0,6,0,2,3.876,1.2944,3.8746,-0.5718,40.6558,0,5.4718,0.1233,-0.1116,17,0.4626,4.4531,1.8388,3.9213,1.4728,-5.2389,4.052,3.707,3.6856,4.0814,0.0074,0.1202,59.3956,13.2745,-0.2155,7.3576,0.7739,0,0,0.5967,0.5789,1.302,0.6533,-0.0718,0.6216,0,0,0,151.893,0,0,0.9611,0.0086,1.1294,0.943,15.4799,-1.2844,0,4.2576,6.8085,1.85,1,151.1968,5.6436,13.0705,11.85,1.0939,1.0809,1.0423,1.274,1.0594,-0.0598,0.8077,4,0.4829,-2.3457,-20.5268,5,0,4,0.6722,0.7983,0.7662,105.9675,0.4049,0.0053,2.0003,-0.3249,0.2594,0,3.3023,0.0013,11.3771,1.1478,0.003,1.074,-0.0176,-0.1349,-0.0963,-0.0184,0.6875,-0.2155,13.256,88.2526,0.0046,0,0,0,0,0,0.6207,-0.7289,2.3979,1,1.2643,1.3572,-2.3053,-9.5895,0.0295,0.2398,0.0847,0.043,0.0166,0.0126,0.0327,0.019,0.0075,0.0069,0,0,1.0131,0.0187,1,0.9926,0,0,0,6.6447,442,2.1327,98.9364,0,-368.3007,3.41,0,1,0,5,4,161.5193,0.9789,-0.0706,1,0,0,0,0,0,-529.3589,4.3637,0.0507,4.8117,1.4142,2,-0.2155,-0.0052,-6e-04,0.2322,5738.3134,0.2475,0.3298,3.0069,5.3333,2.92,-0.501,4.5591,4.0554,-0.5151,6,645.8395,19,1.3532,14.8225,0,0,4.0419,0.5235,4.0172,1.0237,0.6483,1,0,0.0031,13.2745,57.01,0,3.5431,1,-10.5832,1,1.1364,0,0.8889,0.2427,0.5847,4,0,2.119,15.5769,0,"Changer"
0,0.2111,0.0575,0.0628,0,0,0,2.7647,0,8.4898,0.8455,0,0,5,0,3,3.7814,1.2898,3.8184,-1.5729,35.8397,30.5976,0,0.2852,-0.1014,16,-5.477,7.947,1.9455,3.9787,1.5376,-17.0606,5.305,3.7707,3.7551,4.7957,0.0042,-0.015,12.6341,0,0,7.4647,0.7485,0,0,0.8507,0.6762,1.4008,0.6911,-0.069,0.6288,0,0,0,156.1381,0,0,1.0292,-0.1422,1.3258,0.8217,6.6183,-1.6698,0,0,0,1.8001,0,156.5995,6.6638,11.1421,11.85,1.0062,0.8559,1.1162,1.213,1.1967,-0.027,0.6549,9,0.4879,-0.3753,-10.0509,0,0,1,0.8704,0.8676,0.7393,56.7179,0.2581,0.0748,2.0884,-0.2154,0.2293,0,3.2443,3e-04,8.6437,1.1904,0.003,0.9604,0.0097,-0.0365,0.0203,0.0026,0.5793,0.5793,12.0081,84.6058,0.0082,0,0,0,0,0,0.6226,0,2.3979,1,1.113,1.2096,-6.6365,10.0035,0,0.1106,0.0629,0.032,0.0136,0.0122,0.0283,0.021,0.0069,0.0026,1,0,0.9938,0,1.1447,1.12,0,0,0,7.7963,325,2.1052,94.1276,0,320.4465,3.102,0,0,0,8,3,148.3166,1.4497,-0.0015,1,0,0,0,0,0,70.1691,-0.1121,-0.0667,5.2593,1.8899,2,0,-0.0074,-5e-04,-0.0739,4988.765,0.0853,0.2567,1.7292,3.3333,-29.3964,-1.4404,4.1999,4.0574,-0.0309,5,438.2459,20,0,11.0224,0,0,3.9836,0.8859,3.9777,1.0447,0.9802,1,0,0.0095,0,43.08,0,3.5819,0,-6.1044,0,1.3406,0,1,0.0057,0.6549,4,0,2.1141,13.2493,0,"Changer"
0,-0.0446,-0.1156,0.1205,0,0,0,3.104,0.0833,14.2834,0.8886,0,0.6828,6,0.1978,2,3.8319,1.4635,3.8882,3.8652,51.1057,22.3294,0,0.1265,0.0522,17,6.2348,4.2128,1.8844,4.03,1.5311,-11.1373,3.338,3.7528,3.8057,5.0161,0.0064,-0.2329,18.1764,14.553,0.5361,7.7298,0.8044,0,0,0.6365,0.8012,1.468,0.6659,-0.0751,0.7,0,0,0,156.4786,2,0,1.0903,0.0361,1.4603,1.2077,3.9167,2.1671,0.4439,0,5.4938,1.849,1,154.4659,5.6715,12.4195,11.85,1.2293,0.9794,1.1287,4.042,0.9261,-0.0142,0.8994,9,0.4756,4.3056,1.3185,5,0,8,0.6707,0.7453,0.9219,-34.0929,-0.0863,0.0548,2.0395,-0.3165,0.2449,0,3.4339,-5e-04,10.6454,1.1244,0.003,0.9821,0.0638,0.0023,-0.1073,0.0197,0.5411,-0.1467,16.4478,117.6475,0.0027,0,0,0,0,0.5313,0.5479,0,3.434,5,1.2041,1.0955,4.3611,9.2193,0,0.2681,0.0667,0.0531,0.018,0.0128,0.0376,0.0267,0.0099,0.0087,0,1,0.8407,0.0623,0.8255,0.9327,0,1,0,8.8249,934,2.0732,98.1786,2,-771.7575,5.588,0,2,1,6,6,186.424,1.1119,0.0189,4,4,0,0,0,0,-353.3787,-23.9088,-0.0653,5.2147,2.3344,5,-0.1467,-0.0055,7e-04,-0.0366,7167.0384,0.6953,0.8754,4.7292,5.3333,24.4512,-1.1777,4.6709,4.1584,-0.1771,4,864.978,14,1.7486,3.1905,0,0,4.2321,1.1517,4.1192,0.9568,1.2492,2,0,0.0091,14.553,86.25,0,3.6108,0,-2.8202,4,0.9606,0,0.8889,0.0842,0.599,7,0,2.132,29.2009,0.5,"Changer"
0,0.0185,-0.0214,0.1442,0,0,0,2.8549,0,128.1772,0.8974,0,0.0165,7,0,1,3.7714,1.3727,3.8012,0.2278,47.536,17.3233,0,0.1251,-0.0061,12,5.696,5.5612,1.8763,4.0697,1.667,-20.9289,2.843,3.5631,3.5961,4.9893,0.0053,-0.0392,28.3414,27.1083,-0.0667,7.58,0.7707,0,0,0.495,0.5351,1.2698,0.57,-0.0618,0.6591,0,0,0,152.6184,0,0,0.9525,-0.0591,1.4793,0.9174,4.5394,0.2543,0,0,0,1.7663,2,148.6411,5.7637,12.0341,11.9882,0.9947,0.797,1.0148,1.514,0.9879,-0.0221,0.6094,10,0.4838,-2.9214,-2.5801,3,0,6,0.5479,0.6718,0.5058,96.523,-0.0149,0.0837,2.1632,-0.2878,0.2446,0,3.2711,1e-04,7.7099,1.2425,0.003,1.0768,0.0302,-0.0501,-0.0169,-0.0167,0.7564,-0.0833,10.1547,67.9042,2e-04,0,0,0,0,0,0.6596,0,2.3979,2,1.1782,1.1667,-2.2943,8.5306,0,0.2782,0.0635,0.0476,0.0156,0.0129,0.0463,0.0234,0.0103,0.0076,0,0,0.8165,0.0418,0,1.0769,0,0,0,6.6934,1004,2.2144,108.5577,0,-942.7358,3.753,0,1,0,7,3,139.5823,1.2507,-0.0514,2,0,0,0,0,0,-546.1569,-32.2218,-0.0085,2.8233,0.5,2,-0.0833,-0.0093,-9e-04,0.1602,5102.2125,0.2441,0.4019,3.5694,4,-9.4502,-1.1161,4.6404,4.2201,-0.0989,10,1994.4512,14,1.7364,5.607,0,0,4.6203,0.8039,4.08,1.0334,0.7231,1,0,1e-04,13.3229,51.96,0.125,3.3845,0,-7.091,32,1.1693,1,1,0.0018,0.5767,4,0,2.1661,12.1885,0,"Changer"
0,-0.031,-0.0295,0.0794,0.6797,8.3487,0,2.8527,0,27.3894,0.8973,0,0,5,0,2,3.8084,1.1924,3.8053,-0.0681,39.6797,21.4045,0,0.2235,0.1524,17,-11.2555,3.6288,1.2364,3.931,1.3567,-6.8185,1.362,3.7206,3.7114,4.7331,0.0089,-0.0615,15.8313,37.1847,-2.2099,7.5402,0.8045,0,0.646,0.619,0.6631,1.4694,0.6238,0.1006,0.6458,0,0,0,150.0793,0,0,0.8998,-0.0671,0.8273,0.9579,2.4577,-2.6926,0,0,0,1.8595,1,153.3033,4.2501,11.1379,11.85,0.943,0.8181,1.2,1.617,0.9729,-0.2087,0.7496,6,0.4732,18.3894,-10.949,4,0,2,0.4856,0.709,0.4336,98.5564,-0.2501,-0.138,1.9551,-0.3278,0.2908,0,3.261,0.0022,9.954,1.2728,0.591,1.0751,0.0526,-0.1277,-0.0812,5e-04,0.8056,-1.161,11.7681,81.6457,0.0019,0,2,1,0,0,0.5849,0,2.3979,1,1.0435,1.0777,46.4764,-31.2441,0,0.1739,0.0778,0.0509,0.0147,0.01,0.0384,0.0284,0.0097,0.0079,0,0,0.942,0.0783,0.5,1.0585,9.2266,0,0,6.4917,332,2.1374,109.6867,0,141.1959,3.446,0,0,1,8,6,147.2869,0.7094,-0.1774,4,0,7.291,0,0,8.3798,-486.1547,20.9153,0.2043,5.1579,0.3333,2,-1.161,0.0151,-0.0023,0.2533,5813.3927,0.2688,0.3669,3.3611,4.6667,6.2351,0.422,4.6858,4.0559,-0.0539,6,446.6068,16,1.0523,2.9739,0,0,4.6462,0.5694,3.993,1.0882,0.4965,1,0,0.0063,11.2873,100.46,1.2205,3.4869,0,-4.5028,0,1.2029,0,0.8889,0.1505,0.6875,7,0,2.0901,20.0008,0,"Changer"
0,0.008,0.0448,0.0552,0,0,0,3.0124,0,19.2307,0.8323,0,0,5,0.3318,0,3.6984,1.4068,3.7948,2.7473,34.789,0,0,0.2138,0.0628,20,-55.9597,1.9699,1.5997,4.0518,1.2926,-3.5543,2.191,3.6011,3.6233,0,0.0072,-0.1781,16.7039,66.1618,-0.6349,7.5309,0.8325,0.1055,0,0.5685,0.4946,1.5433,0.789,-0.2353,0.6438,0,0,1,156.9732,0,0,1.0705,7e-04,1.4371,1.233,33.8956,-3.5608,0.3489,0,0,1.7165,2,160.5125,5.6046,12.022,11.9942,1.0034,0.7758,1.1425,2.15,0.5601,-0.197,1.3626,2,0.48,42.5002,22.2318,4,0,2,0.4893,0.8304,0.5481,70.238,0.4326,0.0319,2.0477,-0.2755,0.2449,0,3.4391,-0.001,21.0804,1.4844,0.003,1.0982,-0.0134,-0.166,-0.1094,-0.064,0.7266,-0.2576,19.763,109.9578,0.0035,0,0,0,0,0.4006,0.4795,0,0,0,1.4176,1.2333,36.3014,8.0617,0.0228,0.2865,0.0909,0.0513,0.0187,0.0139,0.0431,0.0249,0.0108,0.0086,0,6,0.9162,0.0868,0,0.884,0,0,0,4.4733,290,2.1294,101.3971,0,171.2066,3.622,0,0,3,4,6,150.5755,1.2673,-0.1539,3,5,0,0,0,0,-916.4682,26.8487,0.0477,6.1774,0,3,-0.2576,-0.0137,0.0027,0.0827,7401.9896,0.3603,0.453,4,6,2.768,-0.824,5.1572,4.0834,-0.089,5,782.3507,10,1.3679,3.9525,0,0,4.8914,0.8911,4.0744,1.213,0.5023,2,0,6e-04,13.2117,103.45,1.2342,3.4993,1,-16.2337,0,1.168,1,1,0.4112,0.5337,8,0,2.0752,26.685,0,"Changer"
0,-0.1106,-0.0518,-0.1433,3.5965,0,3.7806,2.907,0,81.3877,0.8613,0,0,2,0,2,3.6977,1.368,3.8749,-0.3543,30.2222,11.7073,0,0.072,0.0887,24,-24.4792,4.5652,1.3691,3.9854,1.3958,-27.4846,2.13,3.682,3.8008,3.8299,0.0041,0.0612,18.9473,47.4317,-1.7251,8.265,0.8467,0,0,0.5591,0.7339,1.3934,0.5747,0.2261,0.6845,2.2603,0,0,159.0607,0,0.8334,1.0499,0.0325,0.6124,1.2582,-27.6616,-1.6931,0,2.8826,0,1.5289,0,160.602,4.686,9.7902,11.9883,1.0259,1.1222,0.8882,3.019,0.6372,-0.0078,0.8422,4,0.4571,3.8612,12.7834,7,0,0,0.5933,0.7002,0.7135,87.2254,-0.3424,-0.3016,1.9932,-0.3495,0.3138,0,3.3348,-0.0043,11.5492,0.972,1.769,1.1124,0.1128,-0.0219,-0.1546,0.0924,0,-0.4433,11.7288,102.349,5e-04,0,3,0,0,0,0.6552,0,3.9318,2,0.8628,0.8348,3.8206,-38.0552,0,0.1528,0.0794,0.0537,0.0134,0.0108,0.0294,0.0265,0.0094,0.0066,1,0,0.9942,0.0694,3.7139,0.9982,0,2,11.8033,3.2616,265,1.9911,123.466,0,417.9776,4.524,0,1,0,11,11,155.0331,0.7451,-0.1344,6,0,7.4228,3.7806,0,3.8005,-7.3404,-12.2295,-0.1242,6.6319,2.2434,5,-0.4433,0.0277,0.0023,-0.2915,7161.0288,0.2647,0.3946,3.5417,5.5556,-22.467,-3.5644,4.7089,3.986,-0.0825,6,1200.3613,11,1.3426,0.462,0,11.6132,4.7089,1.1185,4.0425,0.9574,1.0021,0,0,7e-04,11.7595,186.08,0.4675,3.7601,0,-14.5907,0,1.1557,0,1,0.0014,0.8422,12,0,2.087,41.38,0.1,"Changer"
0,0.1032,0.0515,0.1367,0.2348,0.2423,0,2.8756,0,15.5381,0.8664,0,0,4,0,0,3.8653,1.2045,3.899,-0.0779,36.6323,19.7032,0,0.1961,0.0585,17,-10.2048,2.6272,1.2998,3.926,1.5227,-9.9645,1.466,3.6206,3.6227,0,0.0075,0.0276,15.3826,65.158,-3.6606,7.9002,0.8219,0,0,0.5119,0.5529,1.3796,0.5947,0.0588,0.6419,2.8674,0,0,152.616,0,0,0.8891,-0.1017,0.9512,0.959,-0.2776,-3.4469,0,0,0,1.8327,0,157.0523,5.498,10.746,11.85,0.9735,0.7831,1.1822,0.863,0.921,-0.0074,0.7675,2,0.4694,-0.235,-14.0985,6,0,0,0.5678,0.7045,0.4588,87.5315,-0.0126,-0.0688,1.9408,-0.2753,0.2598,0,3.2722,-0.0052,11.4366,1.2827,-0.088,0.9879,-0.0874,-0.0469,0.0034,0.0426,0,-0.8529,11.9655,83.1658,0.0041,0,2,2,2,1,0.5926,0,3.0445,2,1.1343,1.3597,-20.3476,18.697,0,0.2096,0.0789,0.0666,0.0185,0.0115,0.0348,0.0288,0.0099,0.0088,0,0,0.969,0.096,0,1.1245,0,0,0,5.03,331,2.0855,112.3956,0,442.9246,3.346,0,0,2,8,5,146.8177,1.0439,0.1248,5,0,5.6769,0,0,5.7198,67.424,19.4902,-0.1136,5.0255,0.3086,2,-0.8529,0.0049,0.0026,-0.1247,6069.3607,0.3603,0.4158,4.5972,4.8889,-27.1451,-2.8574,4.6917,3.9788,0.0918,7,620.9004,16,0.5434,2.71,0,0,4.6195,1.1412,3.9733,1.0479,1.0523,0,5.5567,0.0023,12.8585,103.86,1.7653,3.4883,0,-6.3944,0,1.2868,0,0.8889,0.0677,0.6971,8,0,2.0799,23.0926,0,"Changer"
0,0.0235,0.0721,0.0372,0,0,0,2.9357,0,13.678,0.8657,0,0.559,6,0.5053,0,3.812,1.2062,3.8395,1.3345,40.1784,29.7126,0,0.1226,-0.1466,19,-1.0167,4.2338,1.4167,3.8399,1.3263,-5.1773,4.563,3.7247,3.7145,0,0.0059,-0.0333,12.9592,38.752,0.1039,7.7344,0.8236,0,0,0.4784,0.4421,1.3238,0.6766,0.0848,0.6463,0,0,0,156.3015,0,0,1.1004,-0.0264,0.6791,0.9851,17.4958,-2.6645,0.7043,0,0,1.8378,1,159.4522,4.1575,11.4717,11.85,1.1051,0.7626,1.1183,2.02,1.0937,-0.0556,0.7083,0,0.4715,29.5079,-6.4425,8,0,0,0.4455,0.7966,0.6095,6.6953,0.9158,-0.0625,1.9963,-0.2752,0.2587,0,3.3128,-1e-04,12.7323,1.2394,0.003,0.9772,-0.0101,-0.0429,-0.0225,-0.056,0,-0.4361,15.3979,107.1296,0.0091,0,0,0,0,1.2909,0.5147,0,0,0,1.1355,1.1819,-21.6017,0.6837,0,0.1951,0.0842,0.0414,0.018,0.0142,0.0365,0.027,0.0097,0.0073,0,0,0.9385,0.0948,0,1.0127,0,1,0,5.9112,373,2.0364,97.7756,0,606.1628,3.683,1,0,3,8,6,168.3308,0.9789,-0.0857,2,5,0,0,0,0,114.7726,28.5491,-0.1822,6.8242,1.1247,2,-0.4361,0.0118,2e-04,-0.2402,6648.7378,0.3731,0.6115,3.0625,5.5556,-24.1831,-2.9955,4.8624,3.9344,-0.0477,5,542.3834,16,1.1423,10.7696,0,0,4.6222,1.0606,3.8748,1.0236,1.6968,2,0,0.0117,12.0908,99.36,0.887,3.5901,0,-3.8915,0,1.1786,0,0.9,0.2829,0.6639,6,0,2.0745,26.9217,0,"Changer"
0,0.0997,0.1935,-2e-04,0,0,0,2.8926,0.3333,8.083,0.8709,0,0,6,-0.32,2,3.8577,1.3121,3.8635,3.267,40.4145,17.5438,0,0.1135,-0.1308,18,-0.0739,2.9833,1.6616,3.8705,1.4322,-2.9904,3.716,3.6292,3.6133,4.9169,0.0062,-0.0399,11.3936,25.3081,-0.8095,7.6628,0.7861,0,0,0.5649,0.6158,1.3306,0.6753,0.1241,0.625,0,0,0,152.9942,0,0,0.9902,-0.1022,1.0944,0.9827,9.3692,-2.8675,0,0,5.342,1.8798,2,156.6021,4.9503,11.1353,11.89,0.914,0.8118,1.1256,1.528,1.1057,-0.0692,0.9574,8,0.4806,6.2398,-2.5935,4,0,8,0.5771,0.7266,0.7064,92.51,-0.0071,0.0505,1.9898,-0.3038,0.2938,0,3.3248,-2e-04,10.5227,0.8573,0.003,0.8918,-0.1685,-0.1416,-0.1272,-0.1325,0.5953,-0.57,13.5619,85.4052,0.0089,0,0,0,0,0,0.5517,0,0,0,1.2628,1.3272,-28.0375,9.3731,0,0.2452,0.0852,0.0373,0.0169,0.0117,0.045,0.0241,0.012,0.0082,0,0,0.8533,0.0963,0.3333,1.1265,0,0,0,6.5587,415,2.2287,97.4972,2,956.0983,3.445,0,0,0,4,5,153.1279,1.0935,0.1798,1,3,0,0,0,0,614.7828,28.2283,0.0332,5.28,0,1,-0.57,0.001,-0.0019,-0.0062,5654.8373,0.2938,0.4671,2.5,5.1111,-31.7071,-3.9462,4.6294,4.1703,-0.084,8,381.7324,14,5.342,13.4784,0,0,4.5776,1.2447,3.8972,1.0058,1.1848,1,0,0.0139,12.5348,69.15,0.2,3.4966,0,-1.9276,7,1.1005,0,1,0.4358,0.652,5,0,2.0932,14.6108,0,"Changer"
0,-0.0555,-0.1234,-0.0528,0,0,0,2.9066,0,21.1675,0.9116,0,0,5,0,0,3.8214,1.3718,3.9378,-1.4603,48.0809,22.803,0,0.0807,0.0624,15,3.8915,4.2254,1.8237,3.9431,1.5103,-5.9365,3.275,3.6858,3.7487,0,0.0064,-0.0768,16.1379,42.1883,-0.6583,7.7449,0.8023,-2.5126,0,0.4909,0.5398,1.2363,0.5603,0.0982,0.6487,0,1,0,153.5543,0,0,1.0289,-0.0231,1.2693,1.0702,-13.5734,-2.2655,0.8579,3.9983,0,1.8474,1,154.0613,6.0325,12.7756,11.85,1.2705,1.002,1.0701,1.374,1.2187,0.0469,0.9768,2,0.4869,-4.9672,-22.1793,5,1,2,0.5651,0.7021,0.566,90.0746,-0.0322,-0.101,2.0175,-0.2921,0.2208,0,3.3402,-0.0011,11.9462,1.5471,0.003,0.7696,0.0401,0.0304,-0.0836,0.0178,0.9604,-0.3012,14.1231,84.2616,0.0049,0,0,0,0,0.25,0.569,0,3.0445,1,1.3272,1.2873,-9.75,1.2512,0,0.3063,0.0684,0.0526,0.0204,0.0131,0.0467,0.0317,0.0112,0.008,0,2,0.9384,0.0952,0,0.892,0,0,0,6.0292,669,2.104,119.147,0,83.165,3.393,0,0,2,5,4,156.9053,1.1279,-0.0128,2,0,0,0,0,0,21.4831,-1.2149,-0.1128,4.3332,0,3,-0.3012,0.0041,0.0013,-0.228,6910.5237,0.3666,0.6374,3.8403,4.4444,-6.4023,-3.7631,4.7146,4.0096,-0.1424,4,404.8207,15,0.7027,7.8428,0,0,4.6356,1.1661,3.9841,0.9567,1.5793,1,0,0.0023,13.9887,57.69,0.6082,3.4926,2,-7.1485,2,1.4139,1,0.875,0.201,0.5427,5,1,2.1103,17.6077,0,"Changer"
0,-0.0763,-0.048,-0.0375,0,0,0,2.8246,0.1667,27.3232,0.8501,0,0.2832,4,0.8051,2,3.7464,1.3176,3.9073,4.2563,31.647,18.2217,0,0.1221,0.0548,18,10.813,9.1136,2.0308,3.8773,1.1385,-9.2996,3.186,3.6019,3.6556,4.8908,0.007,-0.1484,14.885,13.3843,0.2832,7.356,0.7986,0.0717,0,0.5577,0.6381,1.409,0.6483,-0.1398,0.6643,0,1,0,158.8103,0,0,1.0887,0.045,0.9163,1.0151,-3.3484,-0.6209,0.525,0,0,1.7807,0,161.4602,5.714,11.267,11.85,1.3713,1.1472,1.0668,1.99,1.402,-0.1673,0.6325,3,0.4871,6.3173,-7.6764,6,0,1,0.5583,0.6911,0.7363,-5.2043,0.2257,0.033,1.9709,-0.2798,0.2104,0,3.2648,-8e-04,11.9392,1.6641,0.003,0.8949,0.0163,-0.1618,-0.1129,-0.1082,0.9099,0.2832,15.2695,98.0067,0.0036,0,0,0,0,0.7279,0.4921,0,3.0445,2,1.7131,1.3052,0.1373,-27.6855,0,0.2084,0.0791,0.0522,0.0203,0.0118,0.0387,0.0285,0.01,0.0084,0,3,0.887,0.1201,0.3333,0.8716,0,0,0,6.2037,316,2.0275,104.1507,0,-350.7618,3.518,0,0,2,8,4,144.2646,1.0375,-0.1548,3,5,0,0,0,0,-928.1821,34.1614,0.1372,4.9342,1.7321,4,0.2832,-0.0059,7e-04,0.1231,6561.4959,0.3022,0.3593,3.2361,4.6667,-30.3463,-4.0572,4.737,4.0333,-0.1042,3,355.8659,9,0.8578,3.0951,0,0,4.2225,0.8832,3.9283,0.9075,0.6769,2,0,0.0095,13.3843,53.74,0,3.4662,1,-3.9193,0,1.2097,0,1,0.0702,0.5106,6,1,2.0891,21.9705,0,"Changer"
0,-0.0469,-0.1544,0.018,0,0,0,3.0968,0,14.761,0.8914,0,0,5,0.5853,3,3.8034,1.3915,3.8003,1.2614,41.3221,0,0,0.249,0.1576,18,-11.246,5.4622,1.9617,3.9994,1.3245,-6.4277,4.305,3.7157,3.7346,4.9149,0.0057,-0.1452,13.137,13.4485,-0.0797,7.5406,0.772,0,0,0.6028,0.7561,1.5728,0.7621,-0.09,0.6628,3.1632,0,0,158.0867,0,0,1.1848,-0.0896,1.453,1.3054,-4.3332,-0.7049,0.5889,0,0,1.8376,0,163.1707,5.4677,11.6628,11.85,1.4009,1.1728,1.1381,2.705,1.155,-0.1705,0.7689,5,0.4798,9.4608,0.009,5,0,4,0.5761,0.871,0.7488,11.5152,0.2001,0.0428,2.0665,-0.2613,0.2793,0,3.3798,-0.0018,12.9238,1.6745,-0.207,1.0304,0.0732,-0.0215,-0.055,-0.0408,0.8004,-0.0797,17.2759,122.9318,0.0059,0,0,0,1,0.685,0.5395,0,2.3979,1,1.326,1.306,-2.7846,14.7196,0,0.1735,0.0612,0.0408,0.0157,0.01,0.0309,0.0228,0.0064,0.0047,0,2,0.973,0.0404,1.228,1.0797,0,0,0,8.2185,402,2.1035,88.3173,0,901.657,4.16,0,1,2,6,5,181.5139,1.3904,-0.124,3,5,4.8907,0,0.8362,0,-27.2359,43.8971,-0.0663,7.2917,3.2851,3,-0.0797,-0.01,0.0011,-0.0799,6712.1147,0.3013,0.4417,3.1042,4.2222,-22.7958,-3.929,4.6369,4.0016,-0.1643,4,520.6026,17,1.908,3.7706,0,0,4.1987,1.019,4.0014,1.0443,0.7662,1,0.6992,0.0081,13.4485,78.66,0,3.6307,0,-3.7337,0,1.4628,0,1,0.2243,0.527,8,0,2.101,25.8566,0,"Changer"
